,Category,Current Channel,Current Video,Current Views,Next Channel,Count,CHANNEL_TITLE,TAGS
10370,Provocateur,Carpe Donktum,Schiff the Snake,12007.0,jimgaffigan,2.0,,Others
10371,Provocateur,Carpe Donktum,Schiff the Snake,12007.0,J.J. McCullough,1.0,,Others
10372,Provocateur,Carpe Donktum,Schiff the Snake,12007.0,vbcfbhu,1.0,,Others
10373,Provocateur,MillionDollarExtreme2,"buncha hipster stuff, keep calm and vlog on",32976.0,MillionDollarExtreme2,1.0,MillionDollarExtreme2,WhiteIdentitarian
10374,Provocateur,Vaush,Why is RAPE Worse than MURDER in Media? Discussing D&D Sexual Assault Drama,45163.0,Vaush,7.0,Vaush,Provocateur
10375,Provocateur,Vaush,Why is RAPE Worse than MURDER in Media? Discussing D&D Sexual Assault Drama,45163.0,Rekieta Law,1.0,Rekieta Law,AntiSJW
10376,Provocateur,Vaush,Why is RAPE Worse than MURDER in Media? Discussing D&D Sexual Assault Drama,45163.0,HooverInstitution,1.0,HooverInstitution,Libertarian
10377,Provocateur,Vaush,Why is RAPE Worse than MURDER in Media? Discussing D&D Sexual Assault Drama,45163.0,LastWeekTonight,1.0,LastWeekTonight,LateNightTalkShow
10378,Provocateur,Gavin McInnes,GOML - THE SCOTTISH NATIONAL PORTRAIT GALLERY ISN'T AFRICAN ENOUGH,193789.0,Gavin McInnes,1.0,Gavin McInnes,PartisanRight
10379,Provocateur,Gavin McInnes,GOML - THE SCOTTISH NATIONAL PORTRAIT GALLERY ISN'T AFRICAN ENOUGH,193789.0,HooverInstitution,1.0,HooverInstitution,Libertarian
10380,Provocateur,Gavin McInnes,GOML - THE SCOTTISH NATIONAL PORTRAIT GALLERY ISN'T AFRICAN ENOUGH,193789.0,92nd Street Y,2.0,,Others
10381,Provocateur,Gavin McInnes,GOML - THE SCOTTISH NATIONAL PORTRAIT GALLERY ISN'T AFRICAN ENOUGH,193789.0,TEDx Talks,1.0,TEDx Talks,Educational
10382,Provocateur,Gavin McInnes,GOML - THE SCOTTISH NATIONAL PORTRAIT GALLERY ISN'T AFRICAN ENOUGH,193789.0,PowerfulJRE,2.0,PowerfulJRE,Conspiracy
10383,Provocateur,Gavin McInnes,GOML - THE SCOTTISH NATIONAL PORTRAIT GALLERY ISN'T AFRICAN ENOUGH,193789.0,The Aspen Institute,1.0,,Others
10384,Provocateur,Gavin McInnes,GOML - THE SCOTTISH NATIONAL PORTRAIT GALLERY ISN'T AFRICAN ENOUGH,193789.0,The New School,1.0,,Others
10385,Provocateur,Gavin McInnes,GOML - THE SCOTTISH NATIONAL PORTRAIT GALLERY ISN'T AFRICAN ENOUGH,193789.0,Netflix Is A Joke,1.0,,Others
10386,Provocateur,Dinesh D'Souza,"EXCLUSIVE FIRST LOOK at Dinesh D'Souza's upcoming ""Trump Card""",65952.0,Dinesh D'Souza,1.0,Dinesh D'Souza,ManoelAltLite
10387,Provocateur,Dinesh D'Souza,"EXCLUSIVE FIRST LOOK at Dinesh D'Souza's upcoming ""Trump Card""",65952.0,LiveSigning,1.0,,Others
10388,Provocateur,Dinesh D'Souza,"EXCLUSIVE FIRST LOOK at Dinesh D'Souza's upcoming ""Trump Card""",65952.0,Liberty University,2.0,,Others
10389,Provocateur,Dinesh D'Souza,"EXCLUSIVE FIRST LOOK at Dinesh D'Souza's upcoming ""Trump Card""",65952.0,Fox News,2.0,Fox News,Mainstream News
10390,Provocateur,Dinesh D'Souza,"EXCLUSIVE FIRST LOOK at Dinesh D'Souza's upcoming ""Trump Card""",65952.0,Centennial Institute,1.0,,Others
10391,Provocateur,Dinesh D'Souza,"EXCLUSIVE FIRST LOOK at Dinesh D'Souza's upcoming ""Trump Card""",65952.0,Vanity Fair,1.0,,Others
10392,Provocateur,Dinesh D'Souza,"EXCLUSIVE FIRST LOOK at Dinesh D'Souza's upcoming ""Trump Card""",65952.0,jimgaffigan,1.0,,Others
10393,Provocateur,Dinesh D'Souza,"EXCLUSIVE FIRST LOOK at Dinesh D'Souza's upcoming ""Trump Card""",65952.0,Sky News Australia,1.0,,Others
10394,Provocateur,Project Veritas,Exclusive Look Inside New York and New Jersey Hospitals Battling Coronavirus,157757.0,Project Veritas,1.0,Project Veritas,AIN
10395,Provocateur,Project Veritas,Exclusive Look Inside New York and New Jersey Hospitals Battling Coronavirus,157757.0,Liberty University,2.0,,Others
10396,Provocateur,Project Veritas,Exclusive Look Inside New York and New Jersey Hospitals Battling Coronavirus,157757.0,HooverInstitution,1.0,HooverInstitution,Libertarian
10397,Provocateur,Project Veritas,Exclusive Look Inside New York and New Jersey Hospitals Battling Coronavirus,157757.0,Click On Detroit | Local 4 | WDIV,1.0,,Others
10398,Provocateur,Project Veritas,Exclusive Look Inside New York and New Jersey Hospitals Battling Coronavirus,157757.0,Studio 10,1.0,,Others
10399,Provocateur,Project Veritas,Exclusive Look Inside New York and New Jersey Hospitals Battling Coronavirus,157757.0,Netflix Is A Joke,1.0,,Others
10400,Provocateur,Project Veritas,Exclusive Look Inside New York and New Jersey Hospitals Battling Coronavirus,157757.0,Sky News,1.0,,Others
10401,Provocateur,Project Veritas,Exclusive Look Inside New York and New Jersey Hospitals Battling Coronavirus,157757.0,jimgaffigan,1.0,,Others
10402,Provocateur,Project Veritas,Exclusive Look Inside New York and New Jersey Hospitals Battling Coronavirus,157757.0,The Heritage Foundation,1.0,The Heritage Foundation,PartisanRight
10403,Provocateur,Vaush,"Debating JF Gariépy - Socialism, Race Realism, & the Transgender Agenda",76154.0,Vaush,1.0,Vaush,Socialist
10404,Provocateur,Vaush,"Debating JF Gariépy - Socialism, Race Realism, & the Transgender Agenda",76154.0,92nd Street Y,1.0,,Others
10405,Provocateur,Vaush,"Debating JF Gariépy - Socialism, Race Realism, & the Transgender Agenda",76154.0,HooverInstitution,1.0,HooverInstitution,Libertarian
10406,Provocateur,Vaush,"Debating JF Gariépy - Socialism, Race Realism, & the Transgender Agenda",76154.0,PowerfulJRE,2.0,PowerfulJRE,Conspiracy
10407,Provocateur,Vaush,"Debating JF Gariépy - Socialism, Race Realism, & the Transgender Agenda",76154.0,LastWeekTonight,1.0,LastWeekTonight,TV
10408,Provocateur,Vaush,"Debating JF Gariépy - Socialism, Race Realism, & the Transgender Agenda",76154.0,The Aspen Institute,1.0,,Others
10409,Provocateur,Vaush,"Debating JF Gariépy - Socialism, Race Realism, & the Transgender Agenda",76154.0,The New School,1.0,,Others
10410,Provocateur,Vaush,"Debating JF Gariépy - Socialism, Race Realism, & the Transgender Agenda",76154.0,University of Notre Dame,1.0,,Others
10411,Provocateur,Vaush,"Debating JF Gariépy - Socialism, Race Realism, & the Transgender Agenda",76154.0,Rekieta Law,1.0,Rekieta Law,AntiSJW
10412,Provocateur,MILO,Conservatives Need To Stop Apologizing,27399.0,MILO,1.0,MILO,ManoelAltLite
10413,Provocateur,MILO,Conservatives Need To Stop Apologizing,27399.0,Channel 4 News,1.0,,Others
10414,Provocateur,MILO,Conservatives Need To Stop Apologizing,27399.0,Fox News,1.0,Fox News,PartisanRight
10415,Provocateur,MILO,Conservatives Need To Stop Apologizing,27399.0,Rekieta Law,1.0,Rekieta Law,AntiSJW
10416,Provocateur,MILO,Conservatives Need To Stop Apologizing,27399.0,Watson Institute for International and Public Affairs,1.0,,Others
10417,Provocateur,MILO,Conservatives Need To Stop Apologizing,27399.0,GMA Public Affairs,1.0,,Others
10418,Provocateur,MILO,Conservatives Need To Stop Apologizing,27399.0,Real Time with Bill Maher,1.0,Real Time with Bill Maher,TV
10419,Provocateur,MILO,Conservatives Need To Stop Apologizing,27399.0,Sky News,1.0,,Others
10420,Provocateur,MILO,Conservatives Need To Stop Apologizing,27399.0,The Late Late Show,1.0,,Others
10421,Provocateur,MILO,Conservatives Need To Stop Apologizing,27399.0,FOX 11 Los Angeles,1.0,,Others
10422,Provocateur,Akkad Daily,Joe Rogan Would Vote For Trump Over Biden,215219.0,Akkad Daily,1.0,Akkad Daily,PartisanRight
10423,Provocateur,Akkad Daily,Joe Rogan Would Vote For Trump Over Biden,215219.0,PowerfulJRE,3.0,PowerfulJRE,Conspiracy
10424,Provocateur,Akkad Daily,Joe Rogan Would Vote For Trump Over Biden,215219.0,Room for Discussion,1.0,,Others
10425,Provocateur,Akkad Daily,Joe Rogan Would Vote For Trump Over Biden,215219.0,92nd Street Y,1.0,,Others
10426,Provocateur,Akkad Daily,Joe Rogan Would Vote For Trump Over Biden,215219.0,Lewis Howes,1.0,,Others
10427,Provocateur,Akkad Daily,Joe Rogan Would Vote For Trump Over Biden,215219.0,HooverInstitution,1.0,HooverInstitution,Libertarian
10428,Provocateur,Akkad Daily,Joe Rogan Would Vote For Trump Over Biden,215219.0,Josh Gad,1.0,,Others
10429,Provocateur,Akkad Daily,Joe Rogan Would Vote For Trump Over Biden,215219.0,Fox News,1.0,Fox News,TV
10430,Provocateur,Carpe Donktum,Trump - Kim Jong Un meeting.,18802.0,Carpe Donktum,1.0,Carpe Donktum,ManoelAltLite
10431,Provocateur,Carpe Donktum,Trump - Kim Jong Un meeting.,18802.0,ARIRANG NEWS,1.0,,Others
10432,Provocateur,Carpe Donktum,Trump - Kim Jong Un meeting.,18802.0,CNN,2.0,CNN,TV
10433,Provocateur,Carpe Donktum,Trump - Kim Jong Un meeting.,18802.0,Leo Ashe,1.0,,Others
10434,Provocateur,Carpe Donktum,Trump - Kim Jong Un meeting.,18802.0,Fox News,1.0,Fox News,PartisanRight
10435,Provocateur,Carpe Donktum,Trump - Kim Jong Un meeting.,18802.0,Netflix Is A Joke,1.0,,Others
10436,Provocateur,Carpe Donktum,Trump - Kim Jong Un meeting.,18802.0,Bloomberg QuickTake News,1.0,,Others
10437,Provocateur,Carpe Donktum,Trump - Kim Jong Un meeting.,18802.0,Good Morning Britain,1.0,,Others
10438,Provocateur,Carpe Donktum,Trump - Kim Jong Un meeting.,18802.0,Sky News Australia,1.0,,Others
10439,Provocateur,Project Veritas Action,"""People just can't know that."" McCaskill Hides Agenda from Voters, ""semi-automatic rifle ban""",472903.0,Project Veritas Action,1.0,Project Veritas Action,Provocateur
10440,Provocateur,Project Veritas Action,"""People just can't know that."" McCaskill Hides Agenda from Voters, ""semi-automatic rifle ban""",472903.0,HooverInstitution,1.0,HooverInstitution,Libertarian
10441,Provocateur,Project Veritas Action,"""People just can't know that."" McCaskill Hides Agenda from Voters, ""semi-automatic rifle ban""",472903.0,Liberty University,1.0,,Others
10442,Provocateur,Project Veritas Action,"""People just can't know that."" McCaskill Hides Agenda from Voters, ""semi-automatic rifle ban""",472903.0,Room for Discussion,1.0,,Others
10443,Provocateur,Project Veritas Action,"""People just can't know that."" McCaskill Hides Agenda from Voters, ""semi-automatic rifle ban""",472903.0,Studio 10,1.0,,Others
10444,Provocateur,Project Veritas Action,"""People just can't know that."" McCaskill Hides Agenda from Voters, ""semi-automatic rifle ban""",472903.0,The New School,2.0,,Others
10445,Provocateur,Project Veritas Action,"""People just can't know that."" McCaskill Hides Agenda from Voters, ""semi-automatic rifle ban""",472903.0,Senate of the Philippines,1.0,,Others
10446,Provocateur,Project Veritas Action,"""People just can't know that."" McCaskill Hides Agenda from Voters, ""semi-automatic rifle ban""",472903.0,92nd Street Y,1.0,,Others
10447,Provocateur,Project Veritas Action,"""People just can't know that."" McCaskill Hides Agenda from Voters, ""semi-automatic rifle ban""",472903.0,The Heritage Foundation,1.0,The Heritage Foundation,PartisanRight
10448,Provocateur,Carpe Donktum,Carpe's Corner Episode 00002 with Guest @WayneDupreeShow,606.0,Carpe Donktum,1.0,Carpe Donktum,ManoelAltLite
10449,Provocateur,Carpe Donktum,Carpe's Corner Episode 00002 with Guest @WayneDupreeShow,606.0,Rockzz LIVE,1.0,,Others
10450,Provocateur,Carpe Donktum,Carpe's Corner Episode 00002 with Guest @WayneDupreeShow,606.0,HooverInstitution,1.0,HooverInstitution,Libertarian
10451,Provocateur,Carpe Donktum,Carpe's Corner Episode 00002 with Guest @WayneDupreeShow,606.0,Liberty University,1.0,,Others
10452,Provocateur,Carpe Donktum,Carpe's Corner Episode 00002 with Guest @WayneDupreeShow,606.0,The Aspen Institute,1.0,,Others
10453,Provocateur,Carpe Donktum,Carpe's Corner Episode 00002 with Guest @WayneDupreeShow,606.0,ReaganFoundation,1.0,,Others
10454,Provocateur,Carpe Donktum,Carpe's Corner Episode 00002 with Guest @WayneDupreeShow,606.0,92nd Street Y,1.0,,Others
10455,Provocateur,Carpe Donktum,Carpe's Corner Episode 00002 with Guest @WayneDupreeShow,606.0,The New School,1.0,,Others
10456,Provocateur,Carpe Donktum,Carpe's Corner Episode 00002 with Guest @WayneDupreeShow,606.0,Room for Discussion,1.0,,Others
10457,Provocateur,Carpe Donktum,Carpe's Corner Episode 00002 with Guest @WayneDupreeShow,606.0,The Strategy Professor,1.0,,Others
10458,Provocateur,Gavin McInnes,GAVIN McINNES VS. JARED HOLT,107084.0,Gavin McInnes,1.0,Gavin McInnes,Provocateur
10459,Provocateur,Gavin McInnes,GAVIN McINNES VS. JARED HOLT,107084.0,Fox News,2.0,Fox News,Mainstream News
10460,Provocateur,Gavin McInnes,GAVIN McINNES VS. JARED HOLT,107084.0,Liberty University,1.0,,Others
10461,Provocateur,Gavin McInnes,GAVIN McINNES VS. JARED HOLT,107084.0,HooverInstitution,1.0,HooverInstitution,Libertarian
10462,Provocateur,Gavin McInnes,GAVIN McINNES VS. JARED HOLT,107084.0,Lewis Howes,1.0,,Others
10463,Provocateur,Gavin McInnes,GAVIN McINNES VS. JARED HOLT,107084.0,jimgaffigan,1.0,,Others
10464,Provocateur,Gavin McInnes,GAVIN McINNES VS. JARED HOLT,107084.0,Josh Gad,1.0,,Others
10465,Provocateur,Gavin McInnes,GAVIN McINNES VS. JARED HOLT,107084.0,Netflix Is A Joke,1.0,,Others
10466,Provocateur,Gavin McInnes,GAVIN McINNES VS. JARED HOLT,107084.0,GrassRoots Community Network,1.0,,Others
10467,Provocateur,MillionDollarExtreme2,i am retard kyle,26868.0,MillionDollarExtreme2,1.0,MillionDollarExtreme2,Provocateur
10468,Provocateur,MillionDollarExtreme2,i am retard kyle,26868.0,H3 Podcast Highlights,1.0,,Others
10469,Provocateur,MillionDollarExtreme2,i am retard kyle,26868.0,Jreg,1.0,Jreg,AntiSJW
10470,Provocateur,MillionDollarExtreme2,i am retard kyle,26868.0,Nick Lutsko,1.0,,Others
10471,Provocateur,MillionDollarExtreme2,i am retard kyle,26868.0,柯文哲,1.0,,Others
10472,Provocateur,MillionDollarExtreme2,i am retard kyle,26868.0,Comedy Central,2.0,,Others
10473,Provocateur,MillionDollarExtreme2,i am retard kyle,26868.0,Spermany,1.0,,Others
10474,Provocateur,MillionDollarExtreme2,i am retard kyle,26868.0,Leonárd Csapó,1.0,,Others
10475,Provocateur,MillionDollarExtreme2,i am retard kyle,26868.0,Vaush,1.0,Vaush,Socialist
10476,Provocateur,Gavin McInnes,STEVEN CROWDER DISCUSSING HIS BAN,197913.0,Gavin McInnes,1.0,Gavin McInnes,PartisanRight
10477,Provocateur,Gavin McInnes,STEVEN CROWDER DISCUSSING HIS BAN,197913.0,Fox News,1.0,Fox News,Mainstream News
10478,Provocateur,Gavin McInnes,STEVEN CROWDER DISCUSSING HIS BAN,197913.0,Netflix Is A Joke,1.0,,Others
10479,Provocateur,Gavin McInnes,STEVEN CROWDER DISCUSSING HIS BAN,197913.0,jimgaffigan,1.0,,Others
10480,Provocateur,Gavin McInnes,STEVEN CROWDER DISCUSSING HIS BAN,197913.0,Comedy Central,1.0,,Others
10481,Provocateur,Gavin McInnes,STEVEN CROWDER DISCUSSING HIS BAN,197913.0,Josh Gad,1.0,,Others
10482,Provocateur,Gavin McInnes,STEVEN CROWDER DISCUSSING HIS BAN,197913.0,The Pat McAfee Show,1.0,,Others
10483,Provocateur,Gavin McInnes,STEVEN CROWDER DISCUSSING HIS BAN,197913.0,The Aspen Institute,1.0,,Others
10484,Provocateur,Gavin McInnes,STEVEN CROWDER DISCUSSING HIS BAN,197913.0,Studio 10,1.0,,Others
10485,Provocateur,Gavin McInnes,STEVEN CROWDER DISCUSSING HIS BAN,197913.0,TEDx Talks,1.0,TEDx Talks,Educational
10486,Provocateur,Sargon of Akkad,Andy Ngo Did Nothing Wrong,247568.0,Sargon of Akkad,1.0,Sargon of Akkad,ManoelIDW
10487,Provocateur,Sargon of Akkad,Andy Ngo Did Nothing Wrong,247568.0,HooverInstitution,1.0,HooverInstitution,Libertarian
10488,Provocateur,Sargon of Akkad,Andy Ngo Did Nothing Wrong,247568.0,PowerfulJRE,2.0,PowerfulJRE,AntiSJW
10489,Provocateur,Sargon of Akkad,Andy Ngo Did Nothing Wrong,247568.0,The New School,1.0,,Others
10490,Provocateur,Sargon of Akkad,Andy Ngo Did Nothing Wrong,247568.0,Lewis Howes,1.0,,Others
10491,Provocateur,Sargon of Akkad,Andy Ngo Did Nothing Wrong,247568.0,92nd Street Y,1.0,,Others
10492,Provocateur,Sargon of Akkad,Andy Ngo Did Nothing Wrong,247568.0,Studio 10,1.0,,Others
10493,Provocateur,Sargon of Akkad,Andy Ngo Did Nothing Wrong,247568.0,LastWeekTonight,1.0,LastWeekTonight,SocialJustice
10494,Provocateur,Sargon of Akkad,Andy Ngo Did Nothing Wrong,247568.0,The Aspen Institute,1.0,,Others
10495,Provocateur,Tariq Radio,Tariq Nasheed: What Battles are YOU Picking?,98729.0,Tariq Radio,1.0,Tariq Radio,Provocateur
10496,Provocateur,Tariq Radio,Tariq Nasheed: What Battles are YOU Picking?,98729.0,Breakfast Club Power 105.1 FM,3.0,,Others
10497,Provocateur,Tariq Radio,Tariq Nasheed: What Battles are YOU Picking?,98729.0,The New School,2.0,,Others
10498,Provocateur,Tariq Radio,Tariq Nasheed: What Battles are YOU Picking?,98729.0,Brown University,1.0,,Others
10499,Provocateur,Tariq Radio,Tariq Nasheed: What Battles are YOU Picking?,98729.0,Netflix Is A Joke,1.0,,Others
10500,Provocateur,Tariq Radio,Tariq Nasheed: What Battles are YOU Picking?,98729.0,Chicago Humanities Festival,1.0,,Others
10501,Provocateur,Tariq Radio,Tariq Nasheed: What Battles are YOU Picking?,98729.0,How To Academy,1.0,,Others
10502,Provocateur,Project Veritas,Pinterest Insider Honored With Impact Award in DC,28544.0,Project Veritas,1.0,Project Veritas,PartisanRight
10503,Provocateur,Project Veritas,Pinterest Insider Honored With Impact Award in DC,28544.0,Liberty University,1.0,,Others
10504,Provocateur,Project Veritas,Pinterest Insider Honored With Impact Award in DC,28544.0,HooverInstitution,1.0,HooverInstitution,Libertarian
10505,Provocateur,Project Veritas,Pinterest Insider Honored With Impact Award in DC,28544.0,The New School,1.0,,Others
10506,Provocateur,Project Veritas,Pinterest Insider Honored With Impact Award in DC,28544.0,The Aspen Institute,1.0,,Others
10507,Provocateur,Project Veritas,Pinterest Insider Honored With Impact Award in DC,28544.0,Studio 10,1.0,,Others
10508,Provocateur,Project Veritas,Pinterest Insider Honored With Impact Award in DC,28544.0,Senate of the Philippines,1.0,,Others
10509,Provocateur,Project Veritas,Pinterest Insider Honored With Impact Award in DC,28544.0,Josh Gad,1.0,,Others
10510,Provocateur,Project Veritas,Pinterest Insider Honored With Impact Award in DC,28544.0,Click On Detroit | Local 4 | WDIV,1.0,,Others
10511,Provocateur,Project Veritas,Pinterest Insider Honored With Impact Award in DC,28544.0,Rekieta Law,1.0,Rekieta Law,AntiSJW
10512,Provocateur,Project Veritas Action,Australian Labor Party Assisting Democratic US Campaigns in Violation of Campaign Finance Laws,38673.0,Project Veritas Action,1.0,Project Veritas Action,AIN
10513,Provocateur,Project Veritas Action,Australian Labor Party Assisting Democratic US Campaigns in Violation of Campaign Finance Laws,38673.0,Liberty University,1.0,,Others
10514,Provocateur,Project Veritas Action,Australian Labor Party Assisting Democratic US Campaigns in Violation of Campaign Finance Laws,38673.0,HooverInstitution,2.0,HooverInstitution,Libertarian
10515,Provocateur,Project Veritas Action,Australian Labor Party Assisting Democratic US Campaigns in Violation of Campaign Finance Laws,38673.0,Senate of the Philippines,1.0,,Others
10516,Provocateur,Project Veritas Action,Australian Labor Party Assisting Democratic US Campaigns in Violation of Campaign Finance Laws,38673.0,92nd Street Y,1.0,,Others
10517,Provocateur,Project Veritas Action,Australian Labor Party Assisting Democratic US Campaigns in Violation of Campaign Finance Laws,38673.0,Levy Economics Institute,1.0,,Others
10518,Provocateur,Project Veritas Action,Australian Labor Party Assisting Democratic US Campaigns in Violation of Campaign Finance Laws,38673.0,The Aspen Institute,1.0,,Others
10519,Provocateur,Project Veritas Action,Australian Labor Party Assisting Democratic US Campaigns in Violation of Campaign Finance Laws,38673.0,Studio 10,1.0,,Others
10520,Provocateur,Project Veritas Action,Australian Labor Party Assisting Democratic US Campaigns in Violation of Campaign Finance Laws,38673.0,Centennial Institute,1.0,,Others
10521,Provocateur,Tariq Radio,Tariq Nasheed: Is This a Parade of the Eunuchs?,87960.0,Tariq Radio,1.0,Tariq Radio,Provocateur
10522,Provocateur,Tariq Radio,Tariq Nasheed: Is This a Parade of the Eunuchs?,87960.0,Chicago Humanities Festival,1.0,,Others
10523,Provocateur,Tariq Radio,Tariq Nasheed: Is This a Parade of the Eunuchs?,87960.0,The New School,2.0,,Others
