,Category,Current Channel,Current Video,Current Views,Next Channel,Count,CHANNEL_TITLE,IDEOLOGY
7320,Religious Conservative,TheJohnBirchSociety,Lecture 1: The Dangers of Democracy | The Constitution Is The Solution!,2791,Donald MacLeay,1,,
7321,Religious Conservative,TheJohnBirchSociety,Lecture 1: The Dangers of Democracy | The Constitution Is The Solution!,2791,HooverInstitution,3,HooverInstitution,Libertarian
7322,Religious Conservative,TheJohnBirchSociety,Lecture 1: The Dangers of Democracy | The Constitution Is The Solution!,2791,YaleCourses,1,,
7323,Religious Conservative,TheJohnBirchSociety,Lecture 1: The Dangers of Democracy | The Constitution Is The Solution!,2791,Gospel Tangents,1,,
7324,Religious Conservative,TheJohnBirchSociety,Lecture 1: The Dangers of Democracy | The Constitution Is The Solution!,2791,Johns Hopkins University,1,,
7325,Religious Conservative,Allie Beth Stuckey,Abortion: It's Not Just Your Body Anymore | Ep 141,16457,Allie Beth Stuckey,8,Allie Beth Stuckey,Religious Conservative
7326,Religious Conservative,Allie Beth Stuckey,Abortion: It's Not Just Your Body Anymore | Ep 141,16457,Jordan B Peterson,1,Jordan B Peterson,IDW
7327,Religious Conservative,Allie Beth Stuckey,Abortion: It's Not Just Your Body Anymore | Ep 141,16457,SaintMichaelHS,1,,
7328,Religious Conservative,TheJohnBirchSociety,Exposing the Federal Reserve Money Cartel,4225,TheJohnBirchSociety,1,TheJohnBirchSociety,Religious Conservative
7329,Religious Conservative,TheJohnBirchSociety,Exposing the Federal Reserve Money Cartel,4225,misesmedia,2,,
7330,Religious Conservative,TheJohnBirchSociety,Exposing the Federal Reserve Money Cartel,4225,LibertyInOurTime,1,,
7331,Religious Conservative,TheJohnBirchSociety,Exposing the Federal Reserve Money Cartel,4225,Sovereign Nations,1,,
7332,Religious Conservative,TheJohnBirchSociety,Exposing the Federal Reserve Money Cartel,4225,Jordan B Peterson,1,Jordan B Peterson,IDW
7333,Religious Conservative,TheJohnBirchSociety,Exposing the Federal Reserve Money Cartel,4225,HooverInstitution,1,HooverInstitution,Libertarian
7334,Religious Conservative,TheJohnBirchSociety,Exposing the Federal Reserve Money Cartel,4225,CNN,1,CNN,Partisan Left
7335,Religious Conservative,TheJohnBirchSociety,Exposing the Federal Reserve Money Cartel,4225,Cambridge House International Inc.,1,,
7336,Religious Conservative,TheJohnBirchSociety,Exposing the Federal Reserve Money Cartel,4225,Steubenville Conferences,1,,
7337,Religious Conservative,Rick & Bubba,"Rick & Bubba Live - May 13, 2020",15060,Rick & Bubba,8,Rick & Bubba,Religious Conservative
7338,Religious Conservative,Rick & Bubba,"Rick & Bubba Live - May 13, 2020",15060,Circle All Access,1,,
7339,Religious Conservative,Rick & Bubba,"Rick & Bubba Live - May 13, 2020",15060,Jordan B Peterson,1,Jordan B Peterson,IDW
7340,Religious Conservative,Rick & Bubba,"Rick & Bubba Live - February 4, 2020",10863,Rick & Bubba,8,Rick & Bubba,Religious Conservative
7341,Religious Conservative,Rick & Bubba,"Rick & Bubba Live - February 4, 2020",10863,Circle All Access,1,,
7342,Religious Conservative,Rick & Bubba,"Rick & Bubba Live - February 4, 2020",10863,Margaritaville,1,,
7343,Religious Conservative,Glenn Beck,CORONAVIRUS UPDATE: The Fed is buying 625 BILLION DOLLARS a week in bonds (debt that YOU will pay!),86013,Glenn Beck,1,Glenn Beck,Religious Conservative
7344,Religious Conservative,Glenn Beck,CORONAVIRUS UPDATE: The Fed is buying 625 BILLION DOLLARS a week in bonds (debt that YOU will pay!),86013,Jack Chapple,1,,
7345,Religious Conservative,Glenn Beck,CORONAVIRUS UPDATE: The Fed is buying 625 BILLION DOLLARS a week in bonds (debt that YOU will pay!),86013,Liberty University,1,,
7346,Religious Conservative,Glenn Beck,CORONAVIRUS UPDATE: The Fed is buying 625 BILLION DOLLARS a week in bonds (debt that YOU will pay!),86013,Will Armstrong,1,,
7347,Religious Conservative,Glenn Beck,CORONAVIRUS UPDATE: The Fed is buying 625 BILLION DOLLARS a week in bonds (debt that YOU will pay!),86013,George Gammon,1,,
7348,Religious Conservative,Glenn Beck,CORONAVIRUS UPDATE: The Fed is buying 625 BILLION DOLLARS a week in bonds (debt that YOU will pay!),86013,Financially Aware,1,,
7349,Religious Conservative,Glenn Beck,CORONAVIRUS UPDATE: The Fed is buying 625 BILLION DOLLARS a week in bonds (debt that YOU will pay!),86013,Yahoo,2,,
7350,Religious Conservative,Glenn Beck,CORONAVIRUS UPDATE: The Fed is buying 625 BILLION DOLLARS a week in bonds (debt that YOU will pay!),86013,Trader University,1,,
7351,Religious Conservative,Glenn Beck,CORONAVIRUS UPDATE: The Fed is buying 625 BILLION DOLLARS a week in bonds (debt that YOU will pay!),86013,Fox News,1,Fox News,Partisan Right
7352,Religious Conservative,Conversations with Bill Kristol,Yuval Levin on Reform Conservatism,6770,Conversations with Bill Kristol,8,Conversations with Bill Kristol,Religious Conservative
7353,Religious Conservative,Conversations with Bill Kristol,Yuval Levin on Reform Conservatism,6770,C-SPAN,1,C-SPAN,
7354,Religious Conservative,Conversations with Bill Kristol,Yuval Levin on Reform Conservatism,6770,American Enterprise Institute,1,American Enterprise Institute,Libertarian
7355,Religious Conservative,TheJohnBirchSociety,Media Misses “Economic Integration” Meeting,2268,TheJohnBirchSociety,2,TheJohnBirchSociety,Religious Conservative
7356,Religious Conservative,TheJohnBirchSociety,Media Misses “Economic Integration” Meeting,2268,World Affairs,1,,
7357,Religious Conservative,TheJohnBirchSociety,Media Misses “Economic Integration” Meeting,2268,Liberty University,1,,
7358,Religious Conservative,TheJohnBirchSociety,Media Misses “Economic Integration” Meeting,2268,ANU TV,1,,
7359,Religious Conservative,TheJohnBirchSociety,Media Misses “Economic Integration” Meeting,2268,Moyers & Company,1,,
7360,Religious Conservative,TheJohnBirchSociety,Media Misses “Economic Integration” Meeting,2268,HooverInstitution,2,HooverInstitution,Libertarian
7361,Religious Conservative,TheJohnBirchSociety,Media Misses “Economic Integration” Meeting,2268,Jordan B Peterson,1,Jordan B Peterson,IDW
7362,Religious Conservative,TheJohnBirchSociety,Media Misses “Economic Integration” Meeting,2268,vpro documentary,1,,
7363,Religious Conservative,Conversations with Bill Kristol,Steven F. Hayward on Winston Churchill and Statesmanship,5785,Conversations with Bill Kristol,9,Conversations with Bill Kristol,Religious Conservative
7364,Religious Conservative,Conversations with Bill Kristol,Steven F. Hayward on Winston Churchill and Statesmanship,5785,usnavalwarcollege,1,,
7365,Religious Conservative,Rick & Bubba,"Rick & Bubba Live - February 20, 2020",12081,Rick & Bubba,8,Rick & Bubba,Religious Conservative
7366,Religious Conservative,Rick & Bubba,"Rick & Bubba Live - February 20, 2020",12081,Circle All Access,1,,
7367,Religious Conservative,Rick & Bubba,"Rick & Bubba Live - February 20, 2020",12081,Lynyrd Skynyrd,1,,
7368,Religious Conservative,Rick & Bubba,Bubba Considers a New Look,3429,Rick & Bubba,10,Rick & Bubba,Religious Conservative
7369,Religious Conservative,Glenn Beck,NEW EVIDENCE in Joe Biden Sexual Assault Accusations from Former Staffer Tara Reade,34668,Glenn Beck,2,Glenn Beck,Religious Conservative
7370,Religious Conservative,Glenn Beck,NEW EVIDENCE in Joe Biden Sexual Assault Accusations from Former Staffer Tara Reade,34668,Democracy Now!,1,Democracy Now!,Social Justice
7371,Religious Conservative,Glenn Beck,NEW EVIDENCE in Joe Biden Sexual Assault Accusations from Former Staffer Tara Reade,34668,HooverInstitution,1,HooverInstitution,Libertarian
7372,Religious Conservative,Glenn Beck,NEW EVIDENCE in Joe Biden Sexual Assault Accusations from Former Staffer Tara Reade,34668,Liberty University,1,,
7373,Religious Conservative,Glenn Beck,NEW EVIDENCE in Joe Biden Sexual Assault Accusations from Former Staffer Tara Reade,34668,Fox News,2,Fox News,Partisan Right
7374,Religious Conservative,Glenn Beck,NEW EVIDENCE in Joe Biden Sexual Assault Accusations from Former Staffer Tara Reade,34668,The Rubin Report,1,The Rubin Report,Libertarian
7375,Religious Conservative,Glenn Beck,NEW EVIDENCE in Joe Biden Sexual Assault Accusations from Former Staffer Tara Reade,34668,BlazeTV,1,BlazeTV,Alt-light
7376,Religious Conservative,Glenn Beck,NEW EVIDENCE in Joe Biden Sexual Assault Accusations from Former Staffer Tara Reade,34668,Yahoo,1,,
7377,Religious Conservative,Rick & Bubba,"Rick & Bubba Live - May 29, 2020",13625,Rick & Bubba,10,Rick & Bubba,Religious Conservative
7378,Religious Conservative,Rick & Bubba,Fight Breaks Out in Kansas Basketball Game,3057,Rick & Bubba,4,Rick & Bubba,Religious Conservative
7379,Religious Conservative,Rick & Bubba,Fight Breaks Out in Kansas Basketball Game,3057,The Pat McAfee Show,1,,
7380,Religious Conservative,Rick & Bubba,Fight Breaks Out in Kansas Basketball Game,3057,Dan Patrick Show,2,,
7381,Religious Conservative,Rick & Bubba,Fight Breaks Out in Kansas Basketball Game,3057,Bleacher Report,1,,
7382,Religious Conservative,Rick & Bubba,Fight Breaks Out in Kansas Basketball Game,3057,fatty4ksu,1,,
7383,Religious Conservative,Rick & Bubba,Fight Breaks Out in Kansas Basketball Game,3057,ESPN,1,,
7384,Religious Conservative,Allie Beth Stuckey,Terrible Meme-ology: Jesus and the Sheep | Ep 260,15585,Allie Beth Stuckey,7,Allie Beth Stuckey,Religious Conservative
7385,Religious Conservative,Allie Beth Stuckey,Terrible Meme-ology: Jesus and the Sheep | Ep 260,15585,John Anderson,1,,
7386,Religious Conservative,Allie Beth Stuckey,Terrible Meme-ology: Jesus and the Sheep | Ep 260,15585,Jordan B Peterson,2,Jordan B Peterson,IDW
7387,Religious Conservative,TheJohnBirchSociety,Lecture 3: Constitutional Economics and Money | The Constitution Is The Solution!,1161,TheJohnBirchSociety,1,TheJohnBirchSociety,Religious Conservative
7388,Religious Conservative,TheJohnBirchSociety,Lecture 3: Constitutional Economics and Money | The Constitution Is The Solution!,1161,The New School,2,,
7389,Religious Conservative,TheJohnBirchSociety,Lecture 3: Constitutional Economics and Money | The Constitution Is The Solution!,1161,Manhattan Institute,1,,
7390,Religious Conservative,TheJohnBirchSociety,Lecture 3: Constitutional Economics and Money | The Constitution Is The Solution!,1161,Independent Institute,1,,
7391,Religious Conservative,TheJohnBirchSociety,Lecture 3: Constitutional Economics and Money | The Constitution Is The Solution!,1161,Keith Dunn,1,,
7392,Religious Conservative,TheJohnBirchSociety,Lecture 3: Constitutional Economics and Money | The Constitution Is The Solution!,1161,Grace to You,1,,
7393,Religious Conservative,TheJohnBirchSociety,Lecture 3: Constitutional Economics and Money | The Constitution Is The Solution!,1161,Jordan B Peterson,1,Jordan B Peterson,IDW
7394,Religious Conservative,TheJohnBirchSociety,Lecture 3: Constitutional Economics and Money | The Constitution Is The Solution!,1161,Parkside Church,1,,
7395,Religious Conservative,TheJohnBirchSociety,Lecture 3: Constitutional Economics and Money | The Constitution Is The Solution!,1161,ANU TV,1,,
7396,Religious Conservative,Allie Beth Stuckey,Predestination: Do we have a choice? | Ep 132,15658,Allie Beth Stuckey,7,Allie Beth Stuckey,Religious Conservative
7397,Religious Conservative,Allie Beth Stuckey,Predestination: Do we have a choice? | Ep 132,15658,Ravi Zacharias International Ministries,1,,
7398,Religious Conservative,Allie Beth Stuckey,Predestination: Do we have a choice? | Ep 132,15658,Jordan B Peterson,1,Jordan B Peterson,IDW
7399,Religious Conservative,Allie Beth Stuckey,Predestination: Do we have a choice? | Ep 132,15658,Seton Hall University,1,,
7400,Religious Conservative,Rick & Bubba,This Is NOT How To Stop COVID-19,2968,Rick & Bubba,9,Rick & Bubba,Religious Conservative
7401,Religious Conservative,Rick & Bubba,This Is NOT How To Stop COVID-19,2968,Adler TV,1,,
7402,Religious Conservative,TheJohnBirchSociety,Lecture 5: Exposing the Enemies of Freedom | The Constitution Is The Solution!,1424,TheJohnBirchSociety,3,TheJohnBirchSociety,Religious Conservative
7403,Religious Conservative,TheJohnBirchSociety,Lecture 5: Exposing the Enemies of Freedom | The Constitution Is The Solution!,1424,The New School,1,,
7404,Religious Conservative,TheJohnBirchSociety,Lecture 5: Exposing the Enemies of Freedom | The Constitution Is The Solution!,1424,The Veritas Forum,2,,
7405,Religious Conservative,TheJohnBirchSociety,Lecture 5: Exposing the Enemies of Freedom | The Constitution Is The Solution!,1424,Jordan B Peterson,1,Jordan B Peterson,IDW
7406,Religious Conservative,TheJohnBirchSociety,Lecture 5: Exposing the Enemies of Freedom | The Constitution Is The Solution!,1424,NourFoundation,1,,
7407,Religious Conservative,TheJohnBirchSociety,Lecture 5: Exposing the Enemies of Freedom | The Constitution Is The Solution!,1424,HooverInstitution,1,HooverInstitution,Libertarian
7408,Religious Conservative,TheJohnBirchSociety,Lecture 5: Exposing the Enemies of Freedom | The Constitution Is The Solution!,1424,Brown University,1,,
7409,Religious Conservative,Phil Robertson,The Art of Ignoring the Truth | Guest: Eric Metaxas | Ep 33,60534,Phil Robertson,9,Phil Robertson,Religious Conservative
7410,Religious Conservative,Phil Robertson,The Art of Ignoring the Truth | Guest: Eric Metaxas | Ep 33,60534,I Am Second,1,,
7411,Religious Conservative,Glenn Beck,TROUBLED BIG BANKS? Federal Reserve loans $500 BILLION overnight during coronavirus chaos,95159,Glenn Beck,2,Glenn Beck,Religious Conservative
7412,Religious Conservative,Glenn Beck,TROUBLED BIG BANKS? Federal Reserve loans $500 BILLION overnight during coronavirus chaos,95159,TD Ameritrade,1,,
7413,Religious Conservative,Glenn Beck,TROUBLED BIG BANKS? Federal Reserve loans $500 BILLION overnight during coronavirus chaos,95159,HooverInstitution,4,HooverInstitution,Libertarian
7414,Religious Conservative,Glenn Beck,TROUBLED BIG BANKS? Federal Reserve loans $500 BILLION overnight during coronavirus chaos,95159,ColdFusion,1,,
7415,Religious Conservative,Glenn Beck,TROUBLED BIG BANKS? Federal Reserve loans $500 BILLION overnight during coronavirus chaos,95159,KOMO News,1,,
7416,Religious Conservative,Glenn Beck,TROUBLED BIG BANKS? Federal Reserve loans $500 BILLION overnight during coronavirus chaos,95159,Zooming In with Simone Gao,1,,
7417,Religious Conservative,Glenn Beck,"The SHOCKING similarities between joining a cult and today's woke, social justice movements",40224,Glenn Beck,1,Glenn Beck,Religious Conservative
7418,Religious Conservative,Glenn Beck,"The SHOCKING similarities between joining a cult and today's woke, social justice movements",40224,Lewis Howes,1,,
7419,Religious Conservative,Glenn Beck,"The SHOCKING similarities between joining a cult and today's woke, social justice movements",40224,earl Son,1,,
7420,Religious Conservative,Glenn Beck,"The SHOCKING similarities between joining a cult and today's woke, social justice movements",40224,New Discourses,1,,
7421,Religious Conservative,Glenn Beck,"The SHOCKING similarities between joining a cult and today's woke, social justice movements",40224,Fox News,2,Fox News,Partisan Right
7422,Religious Conservative,Glenn Beck,"The SHOCKING similarities between joining a cult and today's woke, social justice movements",40224,BlazeTV,1,BlazeTV,Alt-light
7423,Religious Conservative,Glenn Beck,"The SHOCKING similarities between joining a cult and today's woke, social justice movements",40224,The Eric Metaxas Radio Show,1,,
7424,Religious Conservative,Glenn Beck,"The SHOCKING similarities between joining a cult and today's woke, social justice movements",40224,Jordan B Peterson,1,Jordan B Peterson,IDW
7425,Religious Conservative,Glenn Beck,"The SHOCKING similarities between joining a cult and today's woke, social justice movements",40224,Exploring Minds with Michele Carroll,1,,
7426,Religious Conservative,Warriors for Christ,If We Say We Have No Sin...,2059,Warriors for Christ,2,Warriors for Christ,Religious Conservative
7427,Religious Conservative,Warriors for Christ,If We Say We Have No Sin...,2059,MaDieuVit,1,,
7428,Religious Conservative,Warriors for Christ,If We Say We Have No Sin...,2059,Grace to You,1,,
7429,Religious Conservative,Warriors for Christ,If We Say We Have No Sin...,2059,Rivers In the Desert,1,,
7430,Religious Conservative,Warriors for Christ,If We Say We Have No Sin...,2059,中国东方卫视官方频道China DragonTV Official,1,,
7431,Religious Conservative,Warriors for Christ,If We Say We Have No Sin...,2059,In Touch Ministries,1,,
7432,Religious Conservative,Warriors for Christ,If We Say We Have No Sin...,2059,Victory Tulsa,1,,
7433,Religious Conservative,Warriors for Christ,If We Say We Have No Sin...,2059,WWE,1,,
7434,Religious Conservative,Warriors for Christ,If We Say We Have No Sin...,2059,gatewaychurchtv,1,,
7435,Religious Conservative,TheJohnBirchSociety,Limitations of the President | Constitution Corner,1298,TheJohnBirchSociety,3,TheJohnBirchSociety,Religious Conservative
7436,Religious Conservative,TheJohnBirchSociety,Limitations of the President | Constitution Corner,1298,Jordan B Peterson,1,Jordan B Peterson,IDW
7437,Religious Conservative,TheJohnBirchSociety,Limitations of the President | Constitution Corner,1298,HooverInstitution,3,HooverInstitution,Libertarian
7438,Religious Conservative,TheJohnBirchSociety,Limitations of the President | Constitution Corner,1298,historycomestolife,1,,
7439,Religious Conservative,TheJohnBirchSociety,Limitations of the President | Constitution Corner,1298,Yahoo,1,,
7440,Religious Conservative,TheJohnBirchSociety,Limitations of the President | Constitution Corner,1298,Moyers & Company,1,,
